Summer tanager,"{'biogeographic realm': 'The Neotropics', 'body shape': 'bilaterally symmetric', 'diet includes': 'fruit', 'geographic distribution includes': 'United States', 'litters per year': '1.5 /year', 'locomotion': 'flight', 'mating system': 'monogamous', 'native range includes': 'The Nearctic', 'population trend': 'Stable', 'prenatal development duration': '12 days', 'social system': 'solitary', 'trophic guild': 'insectivore'}"
Sun lark,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '22.2 g', 'geographic distribution includes': 'Benin', 'habitat': 'subtropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'type specimen repository': 'Staatliches Museum fuer Naturkund Stuttgart', 'visual system': 'corneal eyes'}"
Sun parakeet,"{'biogeographic realm': 'The Neotropics', 'body shape': 'bilaterally symmetric', 'diet includes': 'eggs', 'geographic distribution includes': 'United States', 'habitat': 'river bank', 'locomotion': 'flight', 'mating system': 'monogamous', 'native range includes': 'The Neotropics', 'parental care': 'protection', 'population trend': 'Decreasing', 'social system': 'group living', 'trophic guild': 'frugivore'}"
Sunbittern,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '295 g', 'body temperature': '102.4 degrees fahrenheit', 'geographic distribution includes': 'United States', 'habitat': 'subtropical', 'life span': '15 years', 'locomotion': 'flight', 'population trend': 'Decreasing', 'prenatal development duration': '27 days', 'visual system': 'corneal eyes', 'weight': '210 g'}"
Sunda blue flycatcher,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'conservation status': 'vulnerable', 'ecoregion': 'Borneo Lowland Rain Forests', 'geographic distribution includes': 'Malaysia', 'habitat': 'subtropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Sunda bulbul,"{'auditory system': 'tympanic middle ear', 'geographic distribution includes': 'India', 'habitat': 'tropical', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Sunda bush warbler,"{'auditory system': 'tympanic middle ear', 'geographic distribution includes': 'Malaysia', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Sunda collared dove,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'body mass': '174 g', 'ecoregion': 'Mindoro Rain Forests', 'geographic distribution includes': 'Guam', 'habitat': 'tropical,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Sunda coucal,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'conservation status': 'vulnerable', 'ecoregion': 'Eastern Java-Bali Rain Forests', 'geographic distribution includes': 'Indonesia', 'habitat': 'subtropical,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Sunda cuckoo,"{'auditory system': 'tympanic middle ear', 'geographic distribution includes': 'Malaysia', 'habitat': 'mountain,terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Sunda cuckooshrike,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'ecoregion': 'Western Java Montane Rain Forests', 'geographic distribution includes': 'Indonesia', 'habitat': 'montane forest,terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Sunda forktail,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'ecoregion': 'Sumatran Lowland Rain Forests', 'geographic distribution includes': 'Indonesia', 'habitat': 'montane forest,freshwater habitat', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Sunda frogmouth,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'ecoregion': 'Borneo Lowland Rain Forests', 'geographic distribution includes': 'Malaysia', 'habitat': 'tropical,terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Sunda laughingthrush,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'conservation status': 'near threatened', 'ecoregion': 'Kinabalu Montane Alpine Meadows', 'geographic distribution includes': 'Indonesia', 'habitat': 'tropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Sunda minivet,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'ecoregion': 'Sumatran Lowland Rain Forests', 'geographic distribution includes': 'Indonesia', 'habitat': 'terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'type specimen repository': 'Harvard UNiversity, Museum of Comparative Zoology', 'visual system': 'corneal eyes'}"
Sunda owlet,{}
Sunda pygmy woodpecker,"{'auditory system': 'tympanic middle ear', 'habitat': 'montane forest', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Sunda robin,"{'host of': 'tympanic middle ear', 'auditory system': 'Indonesia', 'geographic distribution includes': 'tropical', 'habitat': 'terrestrial,5000 Hz', 'hearing range': '10 dB', 'hearing threshold': 'bipedal movement', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Decreasing', 'population trend': 'corneal eyes'}"
Sunda scops owl,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'ecoregion': 'Western Java Rain Forests', 'geographic distribution includes': 'Malaysia', 'habitat': 'mountain,terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '-15 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Sunda teal,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'body mass': '489 g', 'eats': 'freshwater', 'foraging habitat': 'Indonesia', 'geographic distribution includes': 'freshwater', 'habitat': 'freshwater habitat,flight', 'locomotion': 'Unknown', 'parental care': 'Stable', 'population trend': 'corneal eyes'}"
Sunda thrush,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'body mass': '108 g', 'ecoregion': 'Greater Negros-Panay Rain Forests', 'geographic distribution includes': 'The Philippines', 'habitat': 'tropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Sunda warbler,"{'auditory system': 'tympanic middle ear', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Sungrebe,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '132 g', 'ecoregion': 'Caatinga', 'geographic distribution includes': 'United States', 'habitat': 'coastal,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Sunset lorikeet,"{'auditory system': 'otoliths', 'conservation status': 'endangered', 'geographic distribution includes': 'Indonesia', 'habitat': 'terrestrial', 'has pathogen': '1000 Hz', 'hearing range': '20 dB', 'hearing threshold': 'bipedal movement', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Decreasing', 'population trend': 'corneal eyes'}"
Superb fairywren,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'geographic distribution includes': 'South Pacific', 'habitat': 'coastal,terrestrial', 'life span': '10.4 years', 'locomotion': 'flight', 'onset of fertility': '365 days', 'population trend': 'Stable', 'preys on': 'corneal eyes', 'visual system': '10.4 g'}"
Superb fruit dove,"{'auditory system': 'tympanic middle ear', 'behavioral circadian rhythm': 'diurnal', 'biogeographic realm': 'australasia', 'body mass': '144 g', 'eats': 'United States', 'geographic distribution includes': 'terrestrial', 'habitat': '20 dB', 'hearing threshold': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Decreasing', 'population trend': 'corneal eyes'}"
Superb lyrebird,"{'auditory system': 'tympanic middle ear', 'behavioral circadian rhythm': 'diurnal', 'biogeographic realm': 'australasia', 'body mass': '973 g', 'foraging habitat': 'terrestrial', 'geographic distribution includes': 'Australia', 'habitat': 'subtropical,terrestrial', 'locomotion': 'flight', 'population trend': 'Decreasing', 'trophic guild': 'invertivore', 'visual system': 'corneal eyes'}"
Superb parrot,"{'auditory system': 'tympanic middle ear', 'bill length': '15.7 mm', 'biogeographic realm': 'australasia', 'eats': 'Australia', 'geographic distribution includes': '15.1 years', 'life span': 'flight', 'locomotion': 'Increasing', 'population trend': '19 mm', 'tarsus length': '10.83 degrees celsius', 'temperature at range midpoint latitude': 'corneal eyes', 'visual system': '153 g'}"
Superb pitta,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'conservation status': 'endangered', 'ecoregion': 'Admiralty Islands Lowland Rain Forests', 'geographic distribution includes': 'South Pacific', 'habitat': 'terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Superb starling,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '77 g', 'ecoregion': 'Ethiopian Xeric Grasslands And Shrublands', 'geographic distribution includes': 'United States', 'habitat': 'arid,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Unknown', 'visual system': 'corneal eyes'}"
Superb sunbird,"{'auditory system': 'tympanic middle ear', 'body mass': '20.6 g', 'geographic distribution includes': 'Angola', 'habitat': 'tropical,freshwater habitat', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Superciliaried hemispingus,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '17.2 g', 'ecoregion': 'Cauca Valley Montane Forests', 'geographic distribution includes': 'Bolivia', 'habitat': 'tropical', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Superciliated wren,"{'auditory system': 'tympanic middle ear', 'genome size': '1.307 pg', 'geographic distribution includes': 'Ecuador', 'habitat': 'woodland,terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Unknown', 'visual system': 'corneal eyes'}"
Surf scoter,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Nearctic', 'eats': 'nectonic', 'ecomorphological guild': 'North America', 'geographic distribution includes': 'temperate', 'habitat': '9.5 years', 'life span': 'flight', 'locomotion': 'Decreasing', 'population trend': 'corneal eyes', 'preys on': '1097.5 g'}"
Surfbird,"{'auditory system': 'tympanic middle ear', 'eats': 'United States', 'geographic distribution includes': 'scree', 'habitat': 'marine,5000 Hz', 'hearing range': '20 dB', 'hearing threshold': 'bipedal movement', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Decreasing', 'population trend': 'corneal eyes'}"
Surucua trogon,"{'mutualistic with': 'tympanic middle ear', 'auditory system': 'The Neotropics', 'biogeographic realm': '78 g', 'body mass': 'South Atlantic', 'eats': 'terrestrial', 'geographic distribution includes': '20 dB', 'habitat': 'flight', 'hearing threshold': 'apatite', 'locomotion': 'Decreasing', 'mineralized skeleton contains': 'corneal eyes'}"
Swahili sparrow,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'eats': 'Central Zambezian Miombo Woodlands', 'ecoregion': 'Kenya', 'geographic distribution includes': 'savanna', 'habitat': 'terrestrial,10 dB', 'hearing threshold': 'bipedal movement', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Stable', 'population trend': 'corneal eyes'}"
Swainson's flycatcher,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '28.9 g', 'ecoregion': 'Mato Grosso Seasonal Forests', 'geographic distribution includes': 'Aruba', 'habitat': 'tropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Swainson's hawk,"{'biogeographic realm': 'The Nearctic', 'body shape': 'bilaterally symmetric', 'body temperature': '106.6 degrees fahrenheit', 'geographic distribution includes': 'United States', 'growth rate': '0.158 /day', 'life span': '24.9 years', 'litters per year': '1 /year', 'locomotion': 'flight', 'native range includes': 'United States', 'population trend': 'Stable', 'prenatal development duration': '28 days', 'type specimen repository': 'University Museum of Zoology, Cambridge'}"
Swainson's sparrow,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '35.2 g', 'ecoregion': 'Ethiopian Xeric Grasslands And Shrublands', 'geographic distribution includes': 'Eritrea', 'habitat': 'terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Swainson's spurfowl,{}
Swainson's thrush,"{'mutualistic with': 'The Nearctic', 'biogeographic realm': '1.488 pg', 'genome size': 'California', 'geographic distribution includes': '0.624 /day', 'growth rate': 'forest', 'habitat': '11 years', 'life span': '1 /year', 'litters per year': 'flight', 'locomotion': '12 days', 'prenatal development duration': 'insectivore', 'trophic guild': '27.9 g'}"
Swainson's warbler,"{'biogeographic realm': 'The Nearctic', 'foraging habitat': 'terrestrial', 'geographic distribution includes': 'United States', 'habitat': 'mountain', 'life span': '9.9 years', 'litters per year': '1 /year', 'locomotion': 'flight', 'native range includes': 'United States', 'population trend': 'Increasing', 'prenatal development duration': '14 days', 'trophic guild': 'invertivore', 'weight': '13.5 g'}"
Swallow tanager,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '29 g', 'eats': 'terrestrial', 'foraging habitat': 'United States', 'geographic distribution includes': 'terrestrial', 'habitat': 'flight', 'locomotion': 'Stable', 'population trend': 'frugivore', 'trophic guild': 'University Museum of Zoology, Cambridge', 'type specimen repository': 'corneal eyes'}"
Swallow-tailed bee-eater,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '23.6 g', 'eats': 'Guinean Montane Forests', 'ecoregion': 'North Atlantic', 'geographic distribution includes': 'terrestrial', 'habitat': '20 dB', 'hearing threshold': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Stable', 'population trend': 'corneal eyes'}"
Swallow-tailed cotinga,"{'auditory system': 'tympanic middle ear', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Swallow-tailed gull,"{'auditory system': 'tympanic middle ear', 'bill length': '50.4 mm', 'biogeographic realm': 'The Neotropics', 'eats': 'nectonic', 'ecomorphological guild': 'United States', 'geographic distribution includes': 'coastal', 'habitat': 'flight', 'locomotion': 'Unknown', 'population trend': '100 mm', 'tarsometatarsus + middle toe length': '24.55 degrees celsius', 'temperature at range midpoint latitude': 'corneal eyes'}"
Swallow-tailed hummingbird,"{'auditory system': 'tympanic middle ear', 'behavioral circadian rhythm': 'diurnal', 'biogeographic realm': 'The Neotropics', 'body mass': '9 g', 'conservation status': 'cites appendix ii', 'geographic distribution includes': 'Brazil', 'habitat': 'savanna,terrestrial', 'locomotion': 'flight', 'population trend': 'Unknown', 'visits flowers of': 'corneal eyes'}"
Swallow-tailed kite,"{'biogeographic realm': 'The Neotropics', 'body shape': 'bilaterally symmetric', 'diet includes': 'birds', 'foraging habitat': 'terrestrial', 'geographic distribution includes': 'United States', 'locomotion': 'flight', 'mating system': 'monogamous', 'native range includes': 'The Nearctic', 'parental care': 'protection', 'population trend': 'Increasing', 'social system': 'solitary', 'trophic guild': 'invertivore'}"
Swallow-tailed nightjar,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '42.9 g', 'ecoregion': 'Bolivian Yungas', 'geographic distribution includes': 'Bolivia', 'habitat': 'grassland,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Swallow-winged puffbird,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '40 g', 'genome size': '1.261 pg', 'geographic distribution includes': 'South Atlantic', 'habitat': 'subtropical,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Increasing', 'visual system': 'corneal eyes'}"
Swamp boubou,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '65 g', 'ecoregion': 'Angolan Scarp Savanna And Woodlands', 'geographic distribution includes': 'Mozambique', 'habitat': 'scrubland,freshwater habitat', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Swamp flycatcher,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '12.5 g', 'geographic distribution includes': 'North Atlantic', 'habitat': 'swamp,freshwater habitat', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'type specimen repository': 'Staatliches Museum fuer Naturkund Stuttgart', 'visual system': 'corneal eyes'}"
Swamp francolin,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'body mass': '510 g', 'conservation status': 'vulnerable', 'geographic distribution includes': 'India', 'habitat': 'swamp,terrestrial', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'type specimen repository': '(UMMZ) - UMMZ Birds Collection {http://www.lsa.umich.edu/ummz/birds/}', 'visual system': 'corneal eyes'}"
Swamp grass babbler,"{'auditory system': 'tympanic middle ear', 'geographic distribution includes': 'India', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Swamp harrier,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'body mass': '1035 g', 'conservation status': 'cites appendix ii', 'eats': 'Tonga', 'geographic distribution includes': 'marsh', 'habitat': 'freshwater habitat,flight', 'locomotion': 'Stable', 'population trend': 'corneal eyes'}"
Swamp nightjar,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '110 g', 'ecoregion': 'Niger Delta Swamp Forests', 'geographic distribution includes': 'South Atlantic', 'habitat': 'coastal,freshwater habitat', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Swamp palm bulbul,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '70 g', 'ecoregion': 'Mount Cameroon And Bioko Montane Forests', 'geographic distribution includes': 'South Atlantic', 'habitat': 'savanna,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Swamp sparrow,"{'basal metabolic rate': '0.211 watts', 'biogeographic realm': 'The Nearctic', 'body shape': 'bilaterally symmetric', 'geographic distribution includes': 'New York', 'habitat': 'swamp', 'life span': '7.8 years', 'litters per year': '1.5 /year', 'locomotion': 'flight', 'native range includes': 'The Nearctic', 'population trend': 'Increasing', 'prenatal development duration': '13 days', 'weight': '1.46 g'}"
Swan goose,"{'biogeographic realm': 'the indo-malayan realm', 'body shape': 'bilaterally symmetric', 'diet includes': 'roots', 'geographic distribution includes': 'United States', 'habitat': 'steppe', 'locomotion': 'gliding', 'mating system': 'monogamous', 'native range includes': 'the Palearctic', 'parental care': 'parental care', 'social system': 'group living', 'trophic guild': 'folivore', 'used for': 'pest control'}"
Swee waxbill,"{'parasitized by': 'tympanic middle ear', 'auditory system': 'Mozambique', 'eats': 'marine', 'geographic distribution includes': '5000 Hz', 'habitat': '10 dB', 'has endoparasite': 'bipedal movement', 'hearing range': 'apatite', 'hearing threshold': 'corneal eyes'}"
Swierstra's spurfowl,{}
Swift parrot,"{'auditory system': 'tympanic middle ear', 'bill length': '12.1 mm', 'biogeographic realm': 'australasia', 'eats': 'Australia', 'geographic distribution includes': 'lake', 'habitat': 'flight', 'locomotion': 'Decreasing', 'population trend': '21 days', 'prenatal development duration': '13.9 mm', 'tarsus length': '3.93 degrees celsius', 'temperature at range midpoint latitude': 'corneal eyes'}"
Swinhoe's minivet,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the palearctic', 'eats': 'Vietnam', 'geographic distribution includes': 'subtropical', 'habitat': 'terrestrial,10 dB', 'hearing threshold': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Decreasing', 'population trend': 'NHMUK', 'type specimen repository': 'corneal eyes'}"
Swinhoe's pheasant,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'body mass': '1100 g', 'conservation status': 'near threatened', 'eats': 'United States', 'geographic distribution includes': 'mountain', 'habitat': 'terrestrial,flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Decreasing', 'population trend': 'corneal eyes'}"
Swinhoe's prinia,{}
Swinhoe's rail,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'conservation status': 'vulnerable', 'geographic distribution includes': 'North Pacific', 'habitat': 'freshwater,freshwater habitat', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'type specimen repository': 'NHMUK', 'visual system': 'corneal eyes'}"
Swinhoe's snipe,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'body mass': '8 oz', 'geographic distribution includes': 'North Pacific', 'habitat': 'freshwater,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Unknown', 'type specimen repository': 'NHMUK', 'visual system': 'corneal eyes'}"
Swinhoe's storm petrel,"{'auditory system': 'tympanic middle ear', 'body mass': '40 g', 'ecomorphological guild': 'nectonic', 'foraging habitat': 'marine pelagic', 'geographic distribution includes': 'Somalia', 'habitat': 'marine', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'trophic guild': 'vertivore', 'visual system': 'corneal eyes'}"
Swinhoe's white-eye,"{'auditory system': 'tympanic middle ear', 'eats': 'coastal', 'habitat': 'terrestrial,5000 Hz', 'hearing range': '10 dB', 'hearing threshold': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Decreasing', 'population trend': 'NHMUK', 'type specimen repository': 'corneal eyes'}"
Sword-billed hummingbird,"{'auditory system': 'tympanic middle ear', 'behavioral circadian rhythm': 'diurnal', 'biogeographic realm': 'The Neotropics', 'body mass': '11.2 g', 'eats': '1.161 pg', 'genome size': 'United States', 'geographic distribution includes': 'tropical', 'habitat': 'flight', 'locomotion': 'Stable', 'population trend': 'corneal eyes'}"
Swynnerton's robin,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body shape': 'bilaterally symmetric', 'diet includes': 'arthropods', 'geographic distribution includes': 'Mozambique', 'habitat': 'subtropical', 'locomotion': 'flight', 'native range includes': 'Ethiopia', 'parental care': 'protection', 'population trend': 'Decreasing', 'trophic guild': 'insectivore', 'visual system': 'corneal eyes'}"
Sykes's lark,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'body mass': '22 g', 'ecoregion': 'Deccan Thorn Scrub Forests', 'geographic distribution includes': 'India', 'habitat': 'terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Sykes's nightjar,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'body mass': '58 g', 'ecoregion': 'Rann Of Kutch Seasonal Salt Marsh', 'geographic distribution includes': 'Afghanistan', 'habitat': 'terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'type specimen repository': 'NHMUK', 'visual system': 'corneal eyes'}"
Sykes's warbler,"{'auditory system': 'tympanic middle ear', 'geographic distribution includes': 'Norway', 'habitat': 'terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Syrian serin,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the palearctic', 'body mass': '13 g', 'conservation status': 'vulnerable', 'ecoregion': 'Middle East Steppe', 'geographic distribution includes': 'Jordan', 'habitat': 'terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Syrian woodpecker,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the palearctic', 'body mass': '81 g', 'eats': 'Ukraine', 'geographic distribution includes': 'terrestrial', 'habitat': '10.9 years', 'life span': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Stable', 'population trend': 'corneal eyes', 'visual system': '76.8 g'}"
Szechenyi's monal-partridge,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'body mass': '1500 g', 'ecoregion': 'Nujiang Langcang Gorge Alpine Conifer And Mixed Forests', 'geographic distribution includes': 'China', 'habitat': 'coniferous forest,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Unknown', 'visual system': 'corneal eyes'}"
Sao Francisco sparrow,"{'auditory system': 'tympanic middle ear', 'body mass': '25 g', 'conservation status': 'near threatened', 'geographic distribution includes': 'Brazil', 'habitat': 'valley,terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
